,true_lengths,gen_lengths
1168,4.6858,4.71
1169,5.1017,5.12
1170,4.3038,4.2679
1171,10.0236,10.0644
1172,6.7539,6.855
1173,3.6597,3.6987
1174,3.7494,3.704
1175,7.4073,7.3997
1176,3.9723,3.788
1177,3.9723,3.788
1178,6.8729,7.5918
1179,8.604,8.5036
1180,6.6317,6.0795
1181,4.7328,4.7337
1182,6.8859,6.2774
1183,6.8859,6.2774
1184,14.3601,16.7406
1185,2.6576,2.6536
1186,4.2991,4.2118
1187,5.0996,5.2098
1188,5.7611,5.7628
1189,5.7611,5.7628
1190,5.7611,5.7628
1191,3.667,3.7563
1192,3.8562,3.8729
1193,9.0324,9.0358
1194,2.877,2.8733
1195,2.877,2.8733
1196,5.8348,5.8512
1197,3.4379,3.5081
1198,3.4379,3.5081
1199,27.9806,27.8469
1200,5.115,5.1739
1201,9.1069,9.1318
1202,2.8026,2.8416
1203,6.1213,6.1664
1204,9.4109,9.3946
1205,3.0723,3.12
1206,3.9822,3.9406
1207,4.0806,4.1699
1208,12.0158,12.2861
1209,10.8705,11.2168
1210,3.6507,3.8241
1211,4.755,4.4482
1212,4.0183,3.9182
1213,4.0183,3.9182
1214,10.0123,10.0705
1215,8.6688,8.6121
1216,8.6688,8.6121
1217,8.6688,8.6121
1218,3.2621,3.2384
1219,4.7906,4.7128
1220,12.1535,12.7345
1221,5.5999,5.5753
1222,8.1876,8.2026
1223,2.7343,2.8064
1224,3.6687,3.7322
1225,7.9322,7.9383
1226,7.7518,8.0707
1227,4.0497,3.9113
1228,3.4097,3.4156
1229,9.5659,9.5995
1230,7.5123,7.5834
1231,7.5123,7.5834
1232,4.6052,4.607
1233,5.9187,6.1017
1234,5.9187,6.1017
1235,14.9991,14.8238
1236,5.8885,5.9044
1237,5.8885,5.9044
1238,5.8885,5.9044
1239,7.1852,7.2155
1240,7.1852,7.2155
1241,7.1852,7.2155
1242,8.5583,8.6263
1243,8.5583,8.6263
1244,8.5583,8.6263
1245,4.4553,4.4339
1246,4.4553,4.4339
1247,7.1735,7.1302
1248,8.3586,8.4122
1249,8.3586,8.4122
1250,8.3586,8.4122
1251,6.2916,5.909
1252,3.7573,3.4704
1253,6.6387,8.0429
1254,6.2516,6.2476
1255,6.2516,6.2476
1256,6.2516,6.2476
1257,12.8203,13.8127
1258,3.7576,3.7395
1259,4.0789,3.9067
1260,4.1138,4.1021
1261,4.1138,4.1021
1262,10.1904,10.0675
1263,6.6532,6.5773
1264,8.468,8.4185
1265,3.0806,3.1229
1266,7.9756,7.4749
1267,7.9756,7.4749
1268,3.0548,3.14
1269,4.3337,4.3297
1270,4.3337,4.3297
1271,10.203,10.4346
1272,4.6004,4.1989
1273,4.6004,4.1989
1274,6.9975,7.7839
1275,5.9129,5.9031
1276,5.9129,5.9031
1277,5.9129,5.9031
1278,3.26,3.2108
1279,4.3579,4.4505
1280,5.6913,5.6875
1281,4.4011,4.3272
1282,4.4011,4.3272
1283,9.1946,9.758
1284,10.0212,10.2794
1285,3.0645,3.0075
1286,7.8871,7.8952
1287,2.8461,2.8493
1288,2.8461,2.8493
1289,6.3136,6.4237
1290,4.1852,4.3575
1291,4.1852,4.3575
1292,9.6274,8.8464
1293,8.0525,8.0313
1294,8.0525,8.0313
1295,8.0525,8.0313
1296,3.117,3.1354
1297,3.117,3.1354
1298,9.7294,9.5489
1299,3.0624,3.0791
1300,3.0624,3.0791
1301,28.7535,27.7321
1302,4.4921,4.4363
1303,5.2179,5.555
1304,7.3106,7.0466
1305,4.6302,4.6188
1306,4.6302,4.6188
1307,4.0145,4.0431
1308,3.1663,3.189
1309,4.4977,4.5174
1310,4.6157,4.5833
1311,6.6432,6.6886
1312,6.6432,6.6886
1313,6.6432,6.6886
1314,2.6618,2.663
1315,2.6618,2.663
1316,24.4733,24.3008
1317,4.4003,4.4725
1318,4.4003,4.4725
1319,18.1804,17.7534
1320,6.9313,6.9702
1321,6.9313,6.9702
1322,6.9313,6.9702
1323,4.038,3.9884
1324,4.038,3.9884
1325,8.8708,9.5106
1326,4.7354,4.8117
1327,4.7354,4.8117
1328,8.6114,8.3395
1329,3.7982,3.6152
1330,5.5602,5.457
1331,5.7561,5.5517
1332,7.3412,7.3436
1333,7.3412,7.3436
1334,7.3412,7.3436
1335,6.7319,6.7205
1336,6.7319,6.7205
1337,6.7319,6.7205
1338,6.4459,6.4474
1339,6.4459,6.4474
1340,6.4459,6.4474
1341,10.3288,10.4887
1342,10.3288,10.4887
1343,10.3288,10.4887
1344,3.2317,3.2887
1345,3.2317,3.2887
1346,5.2473,5.1063
1347,6.7881,6.8215
1348,6.7881,6.8215
1349,6.7881,6.8215
1350,3.865,3.8708
1351,3.865,3.8708
1352,3.7776,3.8129
1353,4.4794,3.8432
1354,5.9979,7.1253
1355,4.033,4.1451
1356,4.292,4.1451
1357,4.292,4.1451
1358,25.903,29.426
1359,5.8304,5.9246
1360,9.2636,9.1074
1361,2.8384,2.8211
1362,7.4011,7.3841
1363,7.4011,7.3841
1364,7.4011,7.3841
1365,3.2464,3.2597
1366,3.643,3.7813
1367,7.9053,7.8664
1368,3.1085,3.0737
1369,3.1085,3.0737
1370,7.8541,7.8892
1371,7.3187,7.3228
1372,7.3187,7.3228
1373,7.3187,7.3228
1374,6.7365,6.7288
1375,6.7365,6.7288
1376,6.7365,6.7288
1377,6.6407,6.8042
1378,6.6407,6.8042
1379,6.6407,6.8042
1380,11.5651,11.613
1381,3.069,3.0593
1382,5.446,5.4157
1383,6.2084,6.2133
1384,6.2084,6.2133
1385,6.2084,6.2133
1386,8.7216,8.6183
1387,3.1523,3.1808
1388,5.5258,5.6298
1389,6.8362,6.9308
1390,6.8362,6.9308
1391,6.8362,6.9308
1392,6.4025,6.3864
1393,6.4025,6.3864
1394,6.4025,6.3864
1395,7.0561,7.077
1396,7.0561,7.077
1397,7.0561,7.077
1398,8.5975,8.5488
1399,8.5975,8.5488
1400,8.5975,8.5488
1401,7.2912,7.3129
1402,7.2912,7.3129
1403,7.2912,7.3129
1404,4.1206,4.1358
1405,4.1206,4.1358
1406,9.7897,9.9508
1407,5.4059,5.4977
1408,7.3891,7.3534
1409,5.1909,5.1883
1410,10.0602,9.9833
1411,2.841,2.8499
1412,4.7674,4.754
1413,3.292,3.5014
1414,4.8522,4.7698
1415,11.2303,11.0571
1416,8.8975,8.9032
1417,8.8975,8.9032
1418,8.8975,8.9032
1419,2.959,2.9795
1420,4.7877,4.6959
1421,11.1902,11.2942
1422,7.0856,7.1413
1423,7.0856,7.1413
1424,7.0856,7.1413
1425,6.1017,6.2211
1426,6.1017,6.2211
1427,6.1017,6.2211
1428,6.3295,6.4961
1429,9.136,8.8115
1430,3.1051,3.1417
1431,3.4967,3.5132
1432,3.6029,3.5175
1433,7.8055,7.9157
1434,4.0538,3.8583
1435,3.7166,3.6814
1436,10.942,11.943
1437,6.4648,6.4958
1438,6.4648,6.4958
1439,6.4648,6.4958
1440,3.7906,4.1039
1441,3.7906,4.1039
1442,19.8752,17.5309
1443,8.2113,8.2954
1444,8.2113,8.2954
1445,8.2113,8.2954
1446,6.545,6.5511
1447,6.545,6.5511
1448,6.545,6.5511
1449,6.3099,6.3058
1450,6.3099,6.3058
1451,6.3099,6.3058
1452,8.038,8.0425
1453,8.038,8.0425
1454,8.038,8.0425
1455,6.3119,6.3002
1456,6.3119,6.3002
1457,6.3119,6.3002
1458,6.8202,7.1184
1459,3.7325,3.7626
1460,6.7105,6.6616
1461,8.4306,8.3964
1462,8.4306,8.3964
1463,3.8819,3.8976
1464,6.0596,6.071
1465,6.0596,6.071
1466,6.0596,6.071
1467,3.2741,3.2645
1468,4.7773,4.7677
1469,9.4612,9.5099
1470,5.7674,5.4028
1471,10.9842,11.1761
1472,3.0706,3.1048
1473,2.7591,2.731
1474,4.7231,4.6871
1475,4.3069,4.3441
1476,3.7161,3.7174
1477,3.7161,3.7174
1478,26.799,27.0566
1479,2.9267,2.9278
1480,4.2031,4.2513
1481,5.5146,5.4712
1482,6.832,6.8453
1483,6.832,6.8453
1484,6.832,6.8453
1485,3.1549,3.3479
1486,3.1549,3.3479
1487,8.2025,7.2909
1488,2.5335,2.5404
1489,2.5335,2.5404
1490,25.5003,25.3779
1491,3.8048,3.7494
1492,3.8048,3.7494
1493,11.8071,11.7278
1494,5.7814,6.4824
1495,11.0151,11.5751
1496,13.4123,12.9753
1497,9.6858,9.7916
1498,9.6858,9.7916
1499,9.6858,9.7916
1500,3.8374,3.8998
1501,4.2005,4.2543
1502,5.365,5.2497
1503,3.5839,3.5979
1504,4.7782,4.7448
1505,9.3155,9.3748
1506,7.8414,7.8735
1507,7.8414,7.8735
1508,4.1732,4.1539
1509,3.3977,3.4141
1510,4.2898,4.3155
1511,5.6045,5.7189
1512,5.2494,4.9266
1513,5.2494,4.9266
1514,3.6376,4.092
1515,3.7248,3.7737
1516,3.7248,3.7737
1517,5.6638,5.5985
1518,3.0985,3.0896
1519,5.2137,5.0539
1520,7.6416,7.4412
1521,6.2742,6.2977
1522,6.2742,6.2977
1523,6.2742,6.2977
1524,6.6275,6.7254
1525,6.6275,6.7254
1526,6.6275,6.7254
1527,3.2889,3.4039
1528,5.0534,4.9962
1529,11.461,11.3919
1530,4.1451,4.2164
1531,4.1451,4.2164
1532,8.883,8.7608
1533,6.2432,6.2601
1534,6.2432,6.2601
1535,6.2432,6.2601
1536,3.2146,2.8804
1537,3.6716,4.1187
1538,6.4388,5.3679
1539,4.6416,4.6713
1540,4.6416,4.6713
1541,4.0647,4.0036
1542,6.6855,6.7103
1543,6.6855,6.7103
1544,6.6855,6.7103
1545,3.3532,3.3469
1546,3.4288,3.4249
1547,9.3348,9.4399
1548,3.6115,3.6309
1549,3.6115,3.6309
1550,21.6424,21.6536
1551,3.4255,3.3435
1552,3.4255,3.3435
1553,11.1367,12.4548
1554,3.0217,3.0386
1555,3.0217,3.0386
1556,7.0389,6.9975
1557,3.1007,3.1197
1558,3.1007,3.1197
1559,29.9987,30.0111
1560,3.8775,3.9071
1561,3.8775,3.9071
1562,7.9762,7.9619
1563,3.6817,3.4711
1564,6.1489,5.8631
1565,9.3222,9.7412
1566,4.7854,4.8168
1567,3.0227,2.9983
1568,14.7754,14.808
1569,4.6255,4.6397
1570,4.6255,4.6397
1571,16.4172,16.4017
1572,3.0851,3.2195
1573,4.615,4.4925
1574,12.2231,12.265
1575,9.7126,9.6439
1576,2.9906,3.0008
1577,5.1693,5.1845
1578,3.5292,3.7073
1579,3.5292,3.7073
1580,36.6819,36.9633
1581,7.7174,7.6283
1582,5.5866,5.5953
1583,5.3731,5.3804
1584,2.6941,2.6861
1585,3.8123,3.8007
1586,8.124,8.1005
1587,5.8662,5.8478
1588,5.8662,5.8478
1589,5.8662,5.8478
1590,6.2314,6.2537
1591,5.0981,5.1633
1592,6.2944,6.331
1593,3.7293,3.7032
1594,3.7293,3.7032
1595,8.5684,8.5872
1596,5.938,5.8959
1597,5.938,5.8959
1598,5.938,5.8959
1599,3.0751,3.0469
1600,5.5788,5.5074
1601,9.8816,10.3546
1602,4.2913,4.5184
1603,4.2913,4.5184
1604,9.4198,8.5582
1605,2.7719,2.7878
1606,4.3077,4.3374
1607,11.5208,11.4125
1608,3.5453,3.4973
1609,3.5453,3.4973
1610,32.7468,32.7063
1611,10.0967,8.4473
1612,4.1961,4.5028
1613,15.8284,16.5828
1614,8.0268,7.9902
1615,4.1867,4.3889
1616,7.2514,7.4308
1617,6.1138,6.0961
1618,6.1138,6.0961
1619,6.1138,6.0961
1620,6.6657,6.6859
1621,6.6657,6.6859
1622,6.6657,6.6859
1623,9.0914,9.0527
1624,2.6503,2.7404
1625,4.9161,4.8702
1626,7.476,7.47
1627,7.476,7.47
1628,7.476,7.47
1629,7.207,7.0922
1630,7.207,7.0922
1631,7.207,7.0922
1632,6.9294,6.9566
1633,6.9294,6.9566
1634,6.9294,6.9566
1635,10.193,10.0626
1636,10.193,10.0626
1637,10.193,10.0626
1638,6.3203,6.3248
1639,6.3203,6.3248
1640,6.3203,6.3248
1641,6.3308,6.3334
1642,6.3308,6.3334
1643,6.3308,6.3334
1644,2.7372,2.7498
1645,3.6634,3.5945
1646,5.1548,5.2655
1647,7.5834,7.6255
1648,7.5834,7.6255
1649,7.5834,7.6255
1650,3.2408,3.2685
1651,3.2408,3.2685
1652,14.5166,14.7286
1653,7.3673,7.3651
1654,7.3673,7.3651
1655,7.3673,7.3651
1656,6.7896,6.8438
1657,6.7896,6.8438
1658,6.7896,6.8438
1659,3.1166,3.1243
1660,4.2548,4.2787
1661,4.5199,4.4863
1662,7.5497,7.8387
1663,7.5497,7.8387
1664,7.5497,7.8387
1665,6.5075,6.4858
1666,6.5075,6.4858
1667,6.5075,6.4858
1668,6.9696,6.9859
1669,6.9696,6.9859
1670,6.9696,6.9859
1671,3.3145,3.3362
1672,3.3145,3.3362
1673,27.861,27.2215
1674,5.8532,5.8493
1675,5.8532,5.8493
1676,5.8532,5.8493
1677,5.8828,5.8971
1678,5.8828,5.8971
1679,5.8828,5.8971
1680,5.3363,5.2405
1681,5.3363,5.2405
1682,8.1791,8.2189
1683,3.0197,3.1123
1684,4.1523,4.067
1685,4.3393,4.2918
1686,2.6752,2.661
1687,4.5092,4.5449
1688,5.3094,5.3146
1689,11.9621,11.6513
1690,3.1984,3.2228
1691,4.7018,4.8184
1692,7.1014,7.0901
1693,7.1014,7.0901
1694,7.1014,7.0901
1695,7.9273,7.8783
1696,7.9273,7.8783
1697,7.9273,7.8783
1698,3.6511,3.505
1699,3.6511,3.505
1700,7.6436,7.7201
1701,5.798,6.0465
1702,5.798,6.0465
1703,15.526,14.9557
1704,7.3608,7.3851
1705,7.3608,7.3851
1706,7.3608,7.3851
1707,2.6892,2.6358
1708,4.8599,5.1232
1709,5.4704,5.3194
1710,3.1558,3.2795
1711,4.3422,4.2506
1712,5.8632,5.8122
1713,7.4185,7.4522
1714,7.4185,7.4522
1715,7.4185,7.4522
1716,3.9149,3.8593
1717,3.9149,3.8593
1718,10.3444,10.378
1719,5.9089,5.8821
1720,5.9089,5.8821
1721,4.6641,4.6318
1722,4.0435,4.0545
1723,4.4661,4.6517
1724,6.834,6.4953
1725,9.0599,9.4063
1726,3.0052,3.029
1727,4.8212,4.6422
1728,3.1212,3.0812
1729,3.1212,3.0812
1730,7.5641,7.7462
1731,3.8635,3.9129
1732,3.8635,3.9129
1733,8.7942,8.4463
1734,6.2565,6.2144
1735,6.2565,6.2144
1736,6.2565,6.2144
1737,8.7772,8.6746
1738,8.7772,8.6746
1739,8.7772,8.6746
1740,3.3568,3.3619
1741,4.3905,4.4101
1742,9.4887,9.4498
1743,4.289,4.3554
1744,4.289,4.3554
1745,21.5679,20.5962
1746,7.776,8.1257
1747,7.776,8.1257
1748,4.4671,4.0112
1749,7.4617,7.4753
1750,7.4617,7.4753
1751,7.4617,7.4753
1752,3.3762,3.3684
1753,3.9335,4.0563
1754,6.2557,6.1076
1755,8.159,7.841
1756,8.159,7.841
1757,5.3395,5.9594
1758,3.6471,3.9988
1759,3.6471,3.9988
1760,7.3811,6.3198
1761,2.9979,2.9047
1762,4.1502,4.18
1763,8.14,8.2979
1764,2.9234,2.9148
1765,4.1059,4.246
1766,5.862,5.8202
1767,6.7265,6.7294
1768,6.7265,6.7294
1769,6.7265,6.7294
1770,8.782,8.7113
1771,8.782,8.7113
1772,8.782,8.7113
1773,6.4263,6.3788
1774,6.4263,6.3788
1775,6.4263,6.3788
1776,4.0714,3.9122
1777,5.7867,5.8947
1778,11.6384,11.9626
1779,4.2668,4.2742
1780,4.2668,4.2742
1781,6.0352,6.0956
1782,3.8169,3.786
1783,3.8169,3.786
1784,8.3665,8.4704
1785,6.9937,6.9323
1786,6.9937,6.9323
1787,6.9937,6.9323
1788,6.8467,6.877
1789,6.8467,6.877
1790,6.8467,6.877
1791,6.2046,6.252
1792,6.2046,6.252
1793,6.2046,6.252
1794,5.9877,6.0115
1795,5.9877,6.0115
1796,5.9877,6.0115
1797,2.8357,2.8093
1798,2.8357,2.8093
1799,6.7505,6.8033
1800,2.5332,2.5347
1801,4.0583,4.0514
1802,5.635,5.6933
1803,4.1639,3.9609
1804,3.676,3.6312
1805,4.5981,4.7809
1806,2.7315,2.7242
1807,2.7315,2.7242
1808,8.9771,9.0531
1809,2.9786,3.0005
1810,2.9786,3.0005
1811,25.3933,25.2938
1812,10.3731,10.1362
1813,10.3731,10.1362
1814,10.3731,10.1362
1815,3.0913,3.0942
1816,3.0913,3.0942
1817,26.8005,27.3486
1818,2.926,2.9335
1819,2.926,2.9335
1820,7.317,7.2653
1821,6.1551,6.1729
1822,6.1551,6.1729
1823,6.1551,6.1729
1824,8.1686,8.1384
1825,3.0165,3.0033
1826,4.6123,4.6366
1827,3.9946,3.8312
1828,3.9946,3.8312
1829,7.2019,7.7652
1830,4.9452,5.0714
1831,4.9452,5.0714
1832,8.0437,7.685
1833,8.825,9.0817
1834,8.825,9.0817
1835,8.825,9.0817
1836,4.3464,4.3102
1837,4.3464,4.3102
1838,9.8155,10.1235
1839,4.5375,4.5036
1840,4.5375,4.5036
1841,10.1567,10.0989
1842,4.8245,4.9573
1843,4.8245,4.9573
1844,4.1035,4.0068
1845,3.877,3.9106
1846,5.6489,5.6333
1847,10.3738,10.3065
1848,6.3723,6.3743
1849,6.3723,6.3743
1850,6.3723,6.3743
1851,3.296,3.2683
1852,3.4112,3.4657
1853,4.4731,4.5119
1854,4.4165,4.5484
1855,4.7329,4.7745
1856,8.8491,8.2619
1857,3.1463,3.3139
1858,9.1575,8.6162
1859,4.8425,4.8039
1860,5.8008,5.8261
1861,5.8008,5.8261
1862,5.8008,5.8261
1863,6.9215,6.9187
1864,6.9215,6.9187
1865,6.9215,6.9187
1866,7.3539,7.3875
1867,7.3539,7.3875
1868,7.3539,7.3875
1869,4.6654,4.5521
1870,4.6654,4.5521
1871,7.2161,7.7697
1872,3.1066,3.026
1873,5.2215,5.2106
1874,8.1377,9.1599
1875,3.0267,3.0228
1876,3.0267,3.0228
1877,10.9621,11.1461
1878,3.5279,3.4917
1879,3.5279,3.4917
1880,8.0839,8.1706
1881,3.5932,3.6469
1882,3.5932,3.6469
1883,19.5615,18.9804
1884,3.8648,3.8786
1885,3.8648,3.8786
1886,8.9263,9.1906
1887,3.2445,3.0153
1888,3.5007,3.7666
1889,7.5721,8.3032
1890,3.9655,3.9546
1891,3.9655,3.9546
1892,7.5915,7.6913
1893,3.3867,3.0985
1894,3.3867,3.0985
1895,13.6859,14.8644
1896,2.9306,2.9423
1897,4.6111,4.5762
1898,4.7995,4.7876
1899,8.2665,8.2938
1900,8.2665,8.2938
1901,8.2665,8.2938
1902,7.5662,7.1914
1903,7.7116,7.7455
1904,6.7733,6.749
1905,8.864,8.9574
1906,8.864,8.9574
1907,5.6983,5.7511
1908,3.2438,3.2569
1909,3.2438,3.2569
1910,6.5687,6.6139
1911,6.1368,6.1409
1912,6.1368,6.1409
1913,6.1368,6.1409
1914,9.6016,9.6073
1915,9.6016,9.6073
1916,9.6016,9.6073
1917,8.5169,9.1579
1918,3.3625,3.0322
1919,5.6754,5.8583
1920,4.7854,4.7221
1921,4.8857,4.8874
1922,6.9375,6.9361
1923,6.6743,6.6028
1924,6.6743,6.6028
1925,6.6743,6.6028
1926,8.7374,8.422
1927,8.7374,8.422
1928,8.7374,8.422
1929,10.1419,10.1942
1930,5.9267,5.9539
1931,4.6937,4.8407
1932,6.8757,6.8909
1933,6.8757,6.8909
1934,6.8757,6.8909
1935,4.4407,4.415
1936,2.7826,2.7717
1937,14.7616,14.5088
1938,2.6259,2.7155
1939,2.6259,2.7155
1940,5.5901,5.2089
1941,5.0023,5.1065
1942,3.7804,3.462
1943,5.2674,5.5168
1944,6.836,6.8362
1945,6.836,6.8362
1946,6.836,6.8362
1947,2.8521,2.9661
1948,3.9021,4.2445
1949,7.0141,6.004
1950,9.7436,9.7795
1951,3.3891,3.3959
1952,4.5243,4.5446
1953,6.3977,6.4097
1954,6.3977,6.4097
1955,6.3977,6.4097
1956,4.9398,4.9169
1957,4.9398,4.9169
1958,3.1452,3.1241
1959,3.1076,3.3251
1960,9.0904,9.6264
1961,4.0737,4.2868
1962,5.8264,5.7587
1963,5.8264,5.7587
1964,5.0538,5.2111
1965,10.9377,11.0662
1966,10.9377,11.0662
1967,10.9377,11.0662
1968,6.1307,6.1287
1969,6.1307,6.1287
1970,6.1307,6.1287
1971,4.4474,4.7915
1972,3.6341,3.0519
1973,13.2683,13.7163
1974,4.9999,4.985
1975,4.9999,4.985
1976,3.6468,3.759
1977,3.0163,3.0481
1978,3.0163,3.0481
1979,31.0714,31.1011
1980,6.8822,6.9394
1981,6.8822,6.9394
1982,6.8822,6.9394
1983,4.03,3.8693
1984,5.0717,5.1787
1985,8.8538,9.3722
1986,7.6163,7.6235
1987,7.6163,7.6235
1988,7.6163,7.6235
1989,10.5203,10.6523
1990,3.3166,3.2734
1991,5.9404,5.9538
1992,3.3986,3.3291
1993,5.4262,5.5172
1994,11.1012,11.4278
1995,7.8219,7.7822
1996,7.8219,7.7822
1997,7.8219,7.7822
1998,3.0335,3.3393
1999,3.0335,3.3393
2000,11.2545,9.7214
2001,4.3643,4.3799
2002,4.3643,4.3799
2003,10.2969,10.3058
2004,7.8672,7.9186
2005,7.8672,7.9186
2006,7.8672,7.9186
2007,15.709,15.3812
2008,6.2412,6.5713
2009,6.3114,7.2374
2010,2.9403,3.0135
2011,2.9403,3.0135
2012,6.7965,6.5752
2013,2.9796,3.1228
2014,11.0248,10.6128
2015,6.3666,6.0012
2016,2.7803,2.776
2017,4.7774,4.761
2018,4.9131,4.9342
2019,3.0556,2.9912
2020,3.0556,2.9912
2021,26.1444,26.7439
2022,8.9235,9.0439
2023,8.9235,9.0439
2024,8.9235,9.0439
2025,6.8011,6.8418
2026,6.8011,6.8418
2027,6.8011,6.8418
2028,3.0916,3.0808
2029,3.0916,3.0808
2030,7.3941,7.3629
2031,12.942,12.5513
2032,4.7638,4.7777
2033,6.6567,7.4759
2034,3.1356,3.1468
2035,3.1356,3.1468
2036,7.5685,7.4155
2037,3.9739,3.9668
2038,3.9739,3.9668
2039,9.9072,9.9286
2040,6.2122,6.0775
2041,6.2122,6.0775
2042,5.1422,4.9038
2043,8.1514,8.1464
2044,8.1514,8.1464
2045,8.1514,8.1464
2046,2.8523,2.8111
2047,5.484,5.4622
2048,4.6075,4.5842
2049,4.4161,4.165
2050,5.3824,5.5092
2051,9.4479,9.9985
2052,3.3159,3.3845
2053,3.3159,3.3845
2054,24.3985,24.0428
2055,7.1119,7.1346
2056,7.1119,7.1346
2057,7.1119,7.1346
2058,8.2854,8.2918
2059,3.1167,3.1165
2060,5.4011,5.3605
2061,5.4811,5.5169
2062,10.7764,10.8197
2063,3.1712,3.1782
2064,6.019,6.0145
2065,6.019,6.0145
2066,6.019,6.0145
2067,6.6052,6.6265
2068,6.6052,6.6265
2069,6.6052,6.6265
2070,2.9393,2.7588
2071,3.402,4.3844
2072,4.9026,4.0928
2073,3.683,3.3937
2074,11.9836,11.6168
2075,6.5856,6.9322
2076,3.2281,3.2407
2077,3.2281,3.2407
2078,11.3103,11.083
2079,6.4218,6.3699
2080,6.4218,6.3699
2081,17.2182,17.102
2082,13.4183,11.6554
2083,3.3014,3.4296
2084,3.6066,4.3621
2085,9.1444,9.391
2086,9.1444,9.391
2087,4.4471,4.4435
2088,3.1141,3.039
2089,4.8923,4.9129
2090,9.046,9.4538
2091,6.5205,6.5374
2092,6.5205,6.5374
2093,6.5205,6.5374
2094,3.4192,3.5709
2095,3.5894,3.6732
2096,11.1737,11.1477
2097,2.9753,3.0113
2098,2.9753,3.0113
2099,25.2103,24.2206
2100,8.9082,8.7048
2101,8.9082,8.7048
2102,8.9082,8.7048
2103,3.3449,4.0406
2104,4.4796,4.4553
2105,5.1509,4.6551
2106,3.2788,3.2957
2107,3.2788,3.2957
2108,6.534,6.4625
2109,7.1188,7.1276
2110,7.1188,7.1276
2111,7.1188,7.1276
2112,3.5886,3.5962
2113,3.5886,3.5962
2114,8.0688,7.918
2115,7.4911,7.4686
2116,7.4911,7.4686
2117,4.5296,4.5612
2118,3.9942,4.1366
2119,3.9942,4.1366
2120,3.9942,4.1366
2121,2.9337,2.9129
2122,2.9337,2.9129
2123,24.0013,24.3843
2124,8.7128,8.6785
2125,8.7128,8.6785
2126,8.7128,8.6785
2127,3.0105,2.9768
2128,3.0105,2.9768
2129,10.9586,11.4487
2130,7.043,7.0175
2131,7.043,7.0175
2132,7.043,7.0175
2133,6.9201,6.7404
2134,9.8258,9.9871
2135,3.637,3.7388
2136,7.9246,7.9686
2137,7.9246,7.9686
2138,7.9246,7.9686
2139,2.6892,2.6823
2140,3.7416,3.7522
2141,5.3258,5.3194
2142,2.8704,2.8438
2143,4.6944,4.7082
2144,9.4247,9.4542
2145,3.0629,3.1771
2146,16.1195,18.0666
2147,3.1129,3.062
2148,6.8907,6.9125
2149,6.8907,6.9125
2150,6.8907,6.9125
2151,10.469,10.2941
2152,2.79,2.7495
2153,6.614,6.6315
2154,7.1346,7.1219
2155,7.1346,7.1219
2156,7.1346,7.1219
2157,6.4053,6.4284
2158,6.4053,6.4284
2159,6.4053,6.4284
2160,4.2913,4.3274
2161,4.2913,4.3274
2162,10.9402,10.9512
2163,3.5021,3.4751
2164,3.9276,3.8688
2165,7.1986,7.4291
2166,3.2734,3.3381
2167,3.2734,3.3381
2168,8.0199,8.1176
2169,6.5001,6.7992
2170,7.7727,7.6469
2171,7.4956,7.1608
2172,6.6326,6.6595
2173,6.6326,6.6595
2174,6.6326,6.6595
2175,5.5209,5.521
2176,7.4717,7.5083
2177,2.7815,2.7767
2178,8.8762,8.8217
2179,8.8762,8.8217
2180,5.1632,4.9301
2181,2.7387,2.7321
2182,2.7387,2.7321
2183,8.6609,8.744
2184,7.1383,7.1888
2185,7.1383,7.1888
2186,7.1383,7.1888
2187,7.355,7.3373
2188,7.355,7.3373
2189,7.355,7.3373
2190,6.7542,6.7292
2191,6.7542,6.7292
2192,6.7542,6.7292
2193,8.5283,8.5433
2194,2.5257,2.5002
2195,4.3672,4.4421
2196,7.1883,7.2191
2197,7.1883,7.2191
2198,7.1883,7.2191
2199,6.6904,6.7571
2200,6.6904,6.7571
2201,6.6904,6.7571
2202,7.6209,7.6414
2203,7.6209,7.6414
2204,7.6209,7.6414
2205,2.7408,2.6984
2206,5.0616,4.9979
2207,4.6372,4.754
2208,2.4906,2.5034
2209,3.7763,3.8127
2210,7.6992,7.7958
2211,6.2217,6.3538
2212,6.2217,6.3538
2213,5.7537,5.5531
2214,9.7434,8.1936
2215,4.2539,4.3975
2216,4.6588,4.8222
2217,3.4043,3.3176
2218,3.4043,3.3176
2219,8.4748,8.9652
2220,7.8624,7.9502
2221,7.8624,7.9502
2222,7.8624,7.9502
2223,3.0111,2.9727
2224,4.5421,4.5001
2225,5.0441,4.876
2226,4.6267,4.5599
2227,5.0792,4.9447
2228,5.2731,5.2091
2229,6.4949,6.5389
2230,6.4949,6.5389
2231,6.4949,6.5389
2232,7.0033,7.0299
2233,7.0033,7.0299
2234,7.0033,7.0299
2235,3.7515,3.7313
2236,3.7515,3.7313
2237,19.0358,19.1973
2238,7.1166,7.1123
2239,7.1166,7.1123
2240,7.1166,7.1123
2241,4.6252,4.7311
2242,4.6252,4.7311
2243,9.2159,8.9591
2244,5.978,5.9062
2245,5.978,5.9062
2246,5.978,5.9062
2247,3.6558,3.5916
2248,3.7953,3.9181
2249,8.3179,8.2266
2250,7.1293,7.1391
2251,7.1293,7.1391
2252,7.1293,7.1391
2253,7.3854,7.4424
2254,7.3854,7.4424
2255,7.3854,7.4424
2256,3.5631,3.5523
2257,3.5631,3.5523
