true_lengths,gen1_lengths
4.4011,4.3159
9.1946,9.5926
10.0212,12.6528
3.0645,2.9211
7.8871,6.7182
2.8461,2.8583
2.8461,2.8583
6.3136,6.227
4.1852,4.313
4.1852,4.313
9.6274,9.0799
8.0525,8.0263
8.0525,8.0263
8.0525,8.0263
3.117,3.0848
3.117,3.0848
9.7294,9.7367
3.0624,3.2501
3.0624,3.2501
28.7535,26.4089
4.4921,4.3785
5.2179,4.6613
7.3106,7.4685
4.6302,4.6487
4.6302,4.6487
4.0145,3.9282
3.1663,3.1911
4.4977,4.4931
4.6157,4.6235
6.6432,6.6322
6.6432,6.6322
6.6432,6.6322
15.6859,12.9334
4.3826,4.6976
8.7642,9.9318
2.6618,2.6549
2.6618,2.6549
24.4733,24.8506
4.4003,4.334
4.4003,4.334
18.1804,18.3131
6.9313,6.9463
6.9313,6.9463
6.9313,6.9463
4.038,4.0843
4.038,4.0843
8.8708,8.9592
4.7354,4.5631
4.7354,4.5631
8.6114,8.9583
3.7982,3.6794
5.5602,5.3806
5.7561,5.3795
7.3412,7.331
7.3412,7.331
7.3412,7.331
6.7319,6.7062
6.7319,6.7062
6.7319,6.7062
6.4459,6.5277
6.4459,6.5277
6.4459,6.5277
10.3288,10.4402
10.3288,10.4402
10.3288,10.4402
3.2317,4.0677
3.2317,4.0677
5.2473,3.4141
6.7881,6.8016
6.7881,6.8016
6.7881,6.8016
3.865,3.893
3.865,3.893
3.7776,3.6969
4.4794,4.4178
5.9979,6.1955
4.033,4.0135
4.292,4.1625
4.292,4.1625
25.903,27.9935
5.8304,3.5684
9.2636,4.4661
2.8384,9.7531
7.4011,7.3027
7.4011,7.3027
7.4011,7.3027
3.2464,3.263
3.643,3.5953
7.9053,7.8744
3.1085,3.1389
3.1085,3.1389
7.8541,8.2714
7.3187,7.3035
7.3187,7.3035
7.3187,7.3035
6.7365,6.9008
6.7365,6.9008
6.7365,6.9008
6.6407,6.7609
6.6407,6.7609
6.6407,6.7609
11.5651,11.4627
3.069,3.0749
5.446,5.4242
6.2084,6.2161
6.2084,6.2161
6.2084,6.2161
7.3992,6.6663
6.8148,4.3419
3.6388,7.1607
7.4506,7.6478
7.4506,7.6478
7.4506,7.6478
8.7216,5.8167
3.1523,7.4666
5.5258,3.2996
6.8362,6.8526
6.8362,6.8526
6.8362,6.8526
6.4025,6.3949
6.4025,6.3949
6.4025,6.3949
7.0561,7.1071
7.0561,7.1071
7.0561,7.1071
8.5975,8.6027
8.5975,8.6027
8.5975,8.6027
7.2912,7.3015
7.2912,7.3015
7.2912,7.3015
4.1206,4.156
4.1206,4.156
9.7897,9.9044
5.4059,5.2586
7.3891,7.2431
5.1909,5.2408
10.0602,9.8764
2.841,2.8197
4.7674,4.8129
3.292,3.3271
4.8522,5.2362
11.2303,10.9381
8.8975,8.8333
8.8975,8.8333
8.8975,8.8333
2.959,2.9052
4.7877,4.9856
11.1902,10.8563
7.0856,7.1697
7.0856,7.1697
7.0856,7.1697
6.1017,6.2032
6.1017,6.2032
6.1017,6.2032
6.3295,5.8579
9.136,9.3789
3.1051,3.1767
3.4967,3.6755
3.6029,3.5943
7.8055,7.5915
4.0538,3.848
3.7166,3.747
10.942,11.0109
2.9543,3.8539
13.9202,13.1064
3.745,3.4829
6.4648,6.4761
6.4648,6.4761
6.4648,6.4761
3.7906,3.3221
3.7906,3.3221
19.8752,25.1357
8.2113,8.4334
8.2113,8.4334
8.2113,8.4334
6.545,6.57
6.545,6.57
6.545,6.57
6.3099,6.2429
6.3099,6.2429
6.3099,6.2429
8.038,8.0077
8.038,8.0077
8.038,8.0077
6.3119,6.3249
6.3119,6.3249
6.3119,6.3249
6.8202,5.5859
3.7325,7.3076
6.7105,3.9717
8.4306,8.464
8.4306,8.464
3.8819,3.8966
6.0596,6.1118
6.0596,6.1118
6.0596,6.1118
3.2741,3.2861
4.7773,4.7499
9.4612,9.5518
5.7674,5.9229
10.9842,10.5845
3.0706,3.0622
2.7591,2.7249
4.7231,4.8186
4.3069,4.4094
3.7161,3.6714
3.7161,3.6714
26.799,27.1847
2.9267,2.9674
4.2031,4.1181
5.5146,5.5709
6.832,6.7751
6.832,6.7751
6.832,6.7751
3.1549,3.0395
3.1549,3.0395
8.2025,8.9584
2.5335,2.5115
2.5335,2.5115
25.5003,26.0165
3.8048,3.9431
3.8048,3.9431
11.8071,12.3733
5.7814,5.7883
11.0151,11.1408
13.4123,12.2418
9.6858,9.5846
9.6858,9.5846
9.6858,9.5846
3.8374,4.1873
4.2005,4.2085
5.365,5.0369
3.5839,3.6879
4.7782,4.736
9.3155,9.4671
7.8414,7.8224
7.8414,7.8224
4.1732,4.0932
11.3332,10.9143
11.3332,10.9143
12.6944,12.4207
3.3977,3.3358
4.2898,4.1267
5.6045,5.9162
5.2494,5.1909
5.2494,5.1909
3.6376,3.8191
3.7248,3.8496
3.7248,3.8496
5.6638,5.5478
3.0985,3.1981
5.2137,5.1465
7.6416,6.5929
6.2742,6.2668
6.2742,6.2668
6.2742,6.2668
6.6275,6.634
6.6275,6.634
6.6275,6.634
3.2889,3.1259
5.0534,5.0796
11.461,11.9719
4.1451,4.0715
4.1451,4.0715
8.883,9.1236
6.2432,6.2793
6.2432,6.2793
6.2432,6.2793
3.2146,2.7839
3.6716,3.998
6.4388,5.6253
4.6416,4.5351
4.6416,4.5351
4.0647,4.2235
6.6855,6.7283
6.6855,6.7283
6.6855,6.7283
3.3532,3.3621
3.4288,3.3259
9.3348,9.6122
3.6115,3.5553
3.6115,3.5553
21.6424,23.256
3.4255,3.4744
3.4255,3.4744
11.1367,11.327
3.0217,2.975
3.0217,2.975
7.0389,7.2857
9.7397,5.4656
3.0708,3.0904
4.9914,6.3588
3.1007,3.1273
3.1007,3.1273
29.9987,29.7282
3.8775,3.9346
3.8775,3.9346
7.9762,7.8765
3.6817,3.7865
6.1489,6.0231
9.3222,9.9921
4.7854,4.8336
3.0227,2.954
14.7754,15.1307
4.6255,5.0252
4.6255,5.0252
16.4172,12.1756
3.0851,3.0739
4.615,4.5829
12.2231,12.4584
9.7126,9.7199
2.9906,2.9407
5.1693,5.1797
4.7704,5.1386
6.46,5.6279
8.5334,9.1211
3.5292,3.6963
3.5292,3.6963
36.6819,34.8199
7.7174,7.6949
5.5866,5.5638
5.3731,5.3302
2.6941,2.677
3.8123,3.7511
8.124,8.0774
5.8662,5.8345
5.8662,5.8345
5.8662,5.8345
6.2314,6.3379
5.0981,4.8952
6.2944,6.3379
3.7293,3.6797
3.7293,3.6797
8.5684,8.6337
5.938,5.9924
5.938,5.9924
5.938,5.9924
3.0751,3.0938
5.5788,5.5405
9.8816,9.3293
8.5788,5.5746
5.2344,10.9644
11.7697,8.1735
4.2913,4.5068
4.2913,4.5068
9.4198,8.2243
2.7719,2.8098
4.3077,4.2285
11.5208,11.4556
3.5453,3.4737
3.5453,3.4737
32.7468,33.5832
3.6324,3.6684
5.1386,5.2463
3.6577,3.6131
10.0967,10.0042
4.1961,4.2502
15.8284,15.462
8.0268,8.486
4.1867,4.2959
7.2514,7.5928
6.1138,6.0865
6.1138,6.0865
6.1138,6.0865
6.6657,6.7191
6.6657,6.7191
6.6657,6.7191
9.0914,9.1252
2.6503,2.6918
4.9161,4.9464
7.476,7.6418
7.476,7.6418
7.476,7.6418
4.8767,6.9047
5.1118,9.6965
9.44,3.5983
7.207,7.2438
7.207,7.2438
7.207,7.2438
6.9294,6.9707
6.9294,6.9707
6.9294,6.9707
10.193,9.9289
10.193,9.9289
10.193,9.9289
6.3203,6.2976
6.3203,6.2976
6.3203,6.2976
11.5069,11.0576
11.4788,11.3487
8.143,9.3026
6.3308,6.3493
6.3308,6.3493
6.3308,6.3493
2.7372,2.7861
3.6634,3.6628
5.1548,5.1843
7.5834,7.6197
7.5834,7.6197
7.5834,7.6197
3.2408,3.2393
3.2408,3.2393
14.5166,14.843
7.3673,7.371
7.3673,7.371
7.3673,7.371
6.7896,6.8301
6.7896,6.8301
6.7896,6.8301
3.1166,3.069
4.2548,4.3217
4.5199,4.5523
7.5497,7.726
7.5497,7.726
7.5497,7.726
6.5075,6.5099
6.5075,6.5099
6.5075,6.5099
6.9505,6.7826
8.2897,9.4498
5.1633,3.7019
6.9696,7.0008
6.9696,7.0008
6.9696,7.0008
3.3145,3.3291
3.3145,3.3291
27.861,27.3219
5.8532,5.8419
5.8532,5.8419
5.8532,5.8419
5.8828,5.8999
5.8828,5.8999
5.8828,5.8999
5.3363,4.0498
5.3363,4.0498
8.1791,17.2615
3.0197,2.6983
4.1523,3.9614
4.3393,5.1984
2.6752,2.6622
4.5092,4.4346
5.3094,5.4555
11.9621,11.7987
3.1984,3.2249
4.7018,4.9624
7.1014,7.0693
7.1014,7.0693
7.1014,7.0693
3.8302,3.0166
3.8302,3.0166
32.5862,36.5437
7.9273,7.9931
7.9273,7.9931
7.9273,7.9931
3.1468,5.0274
5.1041,8.7284
8.4448,2.9659
3.6511,4.2716
3.6511,4.2716
7.6436,5.4179
5.798,5.5414
5.798,5.5414
15.526,14.0022
7.3608,7.3196
7.3608,7.3196
7.3608,7.3196
2.6892,2.9473
4.8599,4.7684
5.4704,5.3869
3.1558,2.8413
4.3422,5.2224
5.8632,5.3489
7.4185,7.4306
7.4185,7.4306
7.4185,7.4306
3.9149,3.9212
3.9149,3.9212
10.3444,9.99
5.9089,5.8179
5.9089,5.8179
4.6641,4.6223
6.1244,6.0493
7.3493,3.7469
3.5382,7.636
4.0435,3.7799
4.4661,4.5981
6.834,7.2503
9.0599,8.9481
3.0052,3.3338
4.8212,4.4756
3.1212,3.0171
3.1212,3.0171
7.5641,8.0172
3.8635,3.8847
3.8635,3.8847
8.7942,8.7394
6.2565,6.239
6.2565,6.239
6.2565,6.239
8.7772,8.7458
8.7772,8.7458
8.7772,8.7458
3.3568,3.314
4.3905,4.5082
9.4887,9.337
4.289,4.3325
4.289,4.3325
21.5679,20.8714
7.776,8.4004
7.776,8.4004
4.4671,3.939
7.4617,7.4817
7.4617,7.4817
7.4617,7.4817
3.3762,3.427
3.9335,3.8344
6.2557,6.3505
8.159,7.7571
8.159,7.7571
5.3395,5.6591
3.6471,4.2239
3.6471,4.2239
7.3811,5.8811
2.9979,3.0772
4.1502,4.0899
8.14,7.9918
2.9234,2.9485
4.1059,4.0203
5.862,5.9051
6.7265,6.7352
6.7265,6.7352
6.7265,6.7352
8.782,8.8513
8.782,8.8513
8.782,8.8513
6.4263,6.3447
6.4263,6.3447
6.4263,6.3447
4.0714,4.1419
5.7867,5.8197
11.6384,11.3783
4.2668,4.1243
4.2668,4.1243
6.0352,6.1009
3.8169,3.789
3.8169,3.789
8.3665,8.4818
6.9937,6.8129
6.9937,6.8129
6.9937,6.8129
5.4761,5.6497
7.0281,7.2928
5.7751,5.3543
6.8467,6.8432
6.8467,6.8432
6.8467,6.8432
6.2046,6.2251
6.2046,6.2251
6.2046,6.2251
6.1926,7.4498
6.1926,7.4498
10.1923,10.6639
5.9877,6.0953
5.9877,6.0953
5.9877,6.0953
2.8357,2.7421
2.8357,2.7421
6.7505,7.469
2.5332,2.4948
4.0583,4.1578
5.635,5.6901
4.1639,4.1023
3.676,3.7684
4.5981,4.523
2.7315,2.7367
2.7315,2.7367
8.9771,8.9194
2.9786,3.0072
2.9786,3.0072
25.3933,25.0399
10.3731,10.2483
10.3731,10.2483
10.3731,10.2483
3.0913,3.1892
3.0913,3.1892
26.8005,26.2134
2.926,2.9527
2.926,2.9527
7.317,7.0329
6.1551,6.1764
6.1551,6.1764
6.1551,6.1764
8.1686,8.3082
3.0165,2.9474
4.6123,4.7248
3.9946,3.8987
3.9946,3.8987
7.2019,7.4466
4.9452,5.0032
4.9452,5.0032
8.0437,7.8863
8.825,9.0291
8.825,9.0291
8.825,9.0291
4.3464,4.3795
4.3464,4.3795
9.8155,10.0605
4.5375,4.5644
4.5375,4.5644
10.1567,10.4968
4.8245,4.904
4.8245,4.904
4.1035,3.9952
3.877,3.9621
5.6489,5.5732
10.3738,10.2969
6.3723,6.4287
6.3723,6.4287
6.3723,6.4287
3.296,3.197
3.4112,3.4858
4.4731,4.3806
4.4165,4.6477
4.7329,5.3324
8.8491,6.9127
3.1463,3.4494
9.1575,9.2766
4.8425,4.084
5.8008,5.7941
5.8008,5.7941
5.8008,5.7941
6.9215,6.9961
6.9215,6.9961
6.9215,6.9961
7.3539,7.4209
7.3539,7.4209
7.3539,7.4209
4.6654,4.575
4.6654,4.575
7.2161,7.063
3.1066,3.4746
5.2215,5.0371
8.1377,8.2825
3.0267,2.8732
3.0267,2.8732
10.9621,12.255
3.1916,3.8889
3.251,3.9175
7.3392,4.048
8.669,8.2734
8.669,8.2734
8.669,8.2734
3.5279,3.5349
3.5279,3.5349
8.0839,8.0971
3.5932,3.4325
3.5932,3.4325
19.5615,20.3452
3.8648,3.8866
3.8648,3.8866
8.9263,9.2528
3.2445,3.2807
3.5007,3.3966
7.5721,8.3644
3.9655,3.937
3.9655,3.937
7.5915,7.6868
3.3867,2.7938
3.3867,2.7938
13.6859,18.0264
10.6571,4.9912
3.4042,8.0741
5.1909,4.9989
6.758,8.0486
3.7316,3.3702
5.0559,4.4835
2.9306,3.0557
4.6111,4.5595
4.7995,4.6773
8.2665,8.3046
8.2665,8.3046
8.2665,8.3046
7.5662,7.862
7.7116,7.6634
6.7733,6.5326
8.864,8.5473
8.864,8.5473
5.6983,5.8308
4.291,3.2954
3.9716,3.5322
4.7903,6.4208
3.2438,3.1721
3.2438,3.1721
6.5687,6.9607
6.1368,6.1372
6.1368,6.1372
6.1368,6.1372
9.6016,9.576
9.6016,9.576
9.6016,9.576
8.5169,9.7114
3.3625,3.0513
5.6754,5.4602
4.7854,4.738
4.8857,4.965
6.9375,6.9096
6.6743,6.6948
6.6743,6.6948
6.6743,6.6948
8.7374,8.8334
8.7374,8.8334
8.7374,8.8334
10.1419,9.3961
5.9267,2.7975
4.6937,10.1198
6.8757,6.9339
6.8757,6.9339
6.8757,6.9339
4.4407,4.4617
2.7826,2.7485
14.7616,14.3842
2.6259,2.4996
2.6259,2.4996
5.5901,6.7491
5.0023,5.5124
3.7804,3.6691
5.2674,5.3071
6.836,6.8688
6.836,6.8688
6.836,6.8688
2.8521,2.7561
3.9021,4.1714
7.0141,7.0601
9.7436,9.4232
3.3891,3.3078
4.5243,4.7631
5.3927,6.5083
8.9675,6.759
4.8172,4.9843
6.3977,6.4136
6.3977,6.4136
6.3977,6.4136
4.9398,3.181
4.9398,3.181
3.1452,7.4247
3.1076,4.3963
9.0904,9.5629
4.0737,3.7277
5.8264,5.9325
5.8264,5.9325
5.0538,4.8541
10.9377,10.822
10.9377,10.822
10.9377,10.822
6.1307,6.1547
6.1307,6.1547
6.1307,6.1547
4.4474,3.8201
3.6341,4.7844
13.2683,11.0395
4.9999,4.9712
4.9999,4.9712
3.6468,3.7617
3.0163,3.0226
3.0163,3.0226
31.0714,30.944
6.8822,6.9112
6.8822,6.9112
6.8822,6.9112
4.03,3.587
5.0717,5.221
8.8538,9.5499
7.8847,7.8748
7.8847,7.8748
7.8847,7.8748
7.6163,7.5852
7.6163,7.5852
7.6163,7.5852
10.5203,11.0235
3.3166,3.908
5.9404,5.0504
3.3986,3.2637
5.4262,4.9887
11.1012,14.1896
7.8219,7.8763
7.8219,7.8763
7.8219,7.8763
3.0335,3.3684
3.0335,3.3684
11.2545,9.008
4.3643,4.5283
4.3643,4.5283
10.2969,10.37
7.8672,7.8361
7.8672,7.8361
7.8672,7.8361
15.709,12.9696
6.2412,7.0022
6.3114,7.9495
2.9403,3.0846
2.9403,3.0846
6.7965,5.623
2.9796,3.1859
11.0248,11.554
6.3666,5.9941
2.7803,2.8182
4.7774,4.7668
4.9131,4.8055
3.0556,3.1283
3.0556,3.1283
26.1444,24.925
8.9235,8.9759
8.9235,8.9759
8.9235,8.9759
6.8011,6.8118
6.8011,6.8118
6.8011,6.8118
3.0916,3.0237
3.0916,3.0237
7.3941,8.0881
7.5084,14.1242
7.5084,14.1242
29.0677,9.3006
12.942,12.1586
4.7638,4.0846
6.6567,8.1376
3.1356,3.1154
3.1356,3.1154
7.5685,7.3249
3.9739,3.9839
3.9739,3.9839
9.9072,9.9339
6.2122,5.5268
6.2122,5.5268
5.1422,7.3853
8.1514,8.1801
8.1514,8.1801
8.1514,8.1801
4.1476,4.0079
4.087,3.9289
4.9938,6.8545
2.8523,2.9581
5.484,5.6889
4.6075,4.3189
4.4161,4.8201
5.3824,5.1171
9.4479,9.1934
3.3159,3.3833
3.3159,3.3833
24.3985,23.5602
7.1119,7.1259
7.1119,7.1259
7.1119,7.1259
8.2854,7.9255
3.1167,3.1748
5.4011,5.5899
5.4811,12.7615
10.7764,3.1094
3.1712,4.5586
6.019,6.0629
6.019,6.0629
6.019,6.0629
6.6052,6.5767
6.6052,6.5767
6.6052,6.5767
4.0317,3.3846
4.1911,4.5848
4.8469,5.2415
2.9393,2.8164
3.402,3.4656
4.9026,5.1273
3.683,2.8619
11.9836,10.5155
6.5856,7.3452
3.2281,3.2543
3.2281,3.2543
11.3103,11.345
6.4218,6.1031
6.4218,6.1031
17.2182,16.2846
13.4183,12.9432
3.3014,3.1436
3.6066,4.2385
9.1444,8.472
9.1444,8.472
4.4471,4.7255
3.1141,2.9482
4.8923,4.9719
9.046,9.5873
6.5205,6.592
6.5205,6.592
6.5205,6.592
3.4192,3.4424
3.5894,3.598
11.1737,11.1577
2.9753,2.9
2.9753,2.9
25.2103,26.5678
8.9082,9.208
8.9082,9.208
8.9082,9.208
3.3449,3.191
4.4796,4.6958
5.1509,5.1375
3.2788,3.2859
3.2788,3.2859
6.534,6.3899
7.1188,7.0502
7.1188,7.0502
7.1188,7.0502
3.5886,3.4691
3.5886,3.4691
8.0688,8.4284
3.2304,3.7508
3.2304,3.7508
6.3628,4.7141
7.4911,7.4921
7.4911,7.4921
4.5296,4.5781
3.9942,3.9904
3.9942,3.9904
3.9942,3.9904
2.9337,2.9176
2.9337,2.9176
24.0013,24.188
8.7128,8.7735
8.7128,8.7735
8.7128,8.7735
3.0105,3.8529
3.0105,3.8529
10.9586,8.0178
7.043,7.0037
7.043,7.0037
7.043,7.0037
6.9201,6.6938
9.8258,9.8893
3.637,3.7553
3.508,3.47
5.19,4.9475
5.6882,5.8909
7.9246,7.9736
7.9246,7.9736
7.9246,7.9736
2.6892,2.6862
3.7416,3.7381
5.3258,5.3578
2.8704,2.8637
4.6944,4.6745
9.4247,9.3182
5.4587,8.795
12.561,11.7659
11.797,8.9499
3.0629,2.8603
16.1195,11.8208
3.1129,4.9836
6.8907,6.9089
6.8907,6.9089
6.8907,6.9089
10.469,10.3052
2.79,2.7735
6.614,6.6889
6.9004,7.1219
6.9004,7.1219
2.6519,2.6356
7.1346,7.1411
7.1346,7.1411
7.1346,7.1411
6.4053,6.436
6.4053,6.436
6.4053,6.436
4.2913,4.3487
4.2913,4.3487
10.9402,10.9032
3.5021,3.6145
3.9276,3.7577
7.1986,7.1256
3.2734,3.235
3.2734,3.235
8.0199,8.3553
3.5132,3.6742
4.4211,3.682
9.2517,13.0797
6.5001,5.9931
7.7727,8.9882
7.4956,7.0411
6.6326,6.6644
6.6326,6.6644
6.6326,6.6644
5.5209,5.5342
7.4717,7.4385
2.7815,2.7965
8.8762,9.5637
8.8762,9.5637
5.1632,4.712
13.6465,6.5479
4.1209,13.907
6.4683,3.8493
2.7387,2.7231
2.7387,2.7231
8.6609,8.6223
7.1383,7.2015
7.1383,7.2015
7.1383,7.2015
7.355,7.439
7.355,7.439
7.355,7.439
6.7542,6.74
6.7542,6.74
6.7542,6.74
8.5283,8.581
2.5257,2.524
4.3672,4.4397
7.1883,7.1813
7.1883,7.1813
7.1883,7.1813
6.6904,6.6376
6.6904,6.6376
6.6904,6.6376
7.6209,7.6452
7.6209,7.6452
7.6209,7.6452
2.7408,2.8046
5.0616,4.772
4.6372,4.9593
2.4906,2.51
3.7763,3.7287
7.6992,7.6714
6.2217,6.2259
6.2217,6.2259
5.7537,5.8149
9.7434,10.2041
4.2539,3.1433
4.6588,7.1754
11.3494,15.8108
3.7143,3.4979
11.3418,5.9557
3.4043,3.2395
3.4043,3.2395
8.4748,9.1095
7.8624,7.886
7.8624,7.886
7.8624,7.886
3.0111,2.9819
4.5421,4.4266
5.0441,4.9844
4.6267,3.6287
5.0792,4.874
5.2731,5.9802
6.4949,6.533
6.4949,6.533
6.4949,6.533
7.0033,7.1314
7.0033,7.1314
7.0033,7.1314
6.1524,6.0009
6.3108,6.1523
8.8233,8.6006
3.7515,3.5245
3.7515,3.5245
19.0358,21.2598
7.1166,7.0452
7.1166,7.0452
7.1166,7.0452
4.6252,4.7048
4.6252,4.7048
9.2159,8.9975
5.978,5.9569
5.978,5.9569
5.978,5.9569
3.6558,3.5032
3.7953,4.2175
8.3179,8.0648
7.1293,7.2171
7.1293,7.2171
7.1293,7.2171
5.5445,6.5591
7.4884,3.6204
3.7715,6.3402
7.3854,7.4093
7.3854,7.4093
7.3854,7.4093
3.5631,4.0522
3.5631,4.0522
7.2159,6.3331
3.7838,3.79
3.7838,3.79
8.7013,8.7156
4.5303,3.9612
5.1445,4.8561
6.5003,5.3349
4.4834,8.2808
7.972,4.282
12.1919,11.132
9.2808,8.2963
4.4976,4.6354
8.7777,9.0496
8.4495,8.4767
8.4495,8.4767
4.4287,4.4714
7.8925,7.6692
7.8925,7.6692
7.8925,7.6692
8.4499,8.5217
8.4499,8.5217
8.4499,8.5217
3.9725,3.9882
2.6394,2.6554
9.5488,9.5293
7.2643,7.3149
7.2643,7.3149
7.2643,7.3149
7.4255,7.4801
7.4255,7.4801
7.4255,7.4801
4.1106,4.2471
3.6059,3.603
10.3248,10.1612
6.4475,6.6651
6.4475,6.6651
6.4475,6.6651
17.9757,16.5489
3.5129,3.3001
3.8646,4.2686
3.2114,3.2673
3.2114,3.2673
26.3391,26.3176
4.5812,4.5517
4.5812,4.5517
10.4219,10.4469
5.5521,5.5636
5.4967,5.5183
9.8302,11.3565
3.2256,3.2088
4.5935,4.6461
9.368,9.3744
6.9954,6.9927
6.9954,6.9927
6.9954,6.9927
2.7969,2.8643
2.7969,2.8643
7.489,7.1339
6.513,6.4976
6.513,6.4976
6.513,6.4976
2.7291,2.7572
2.7291,2.7572
12.0029,11.3455
6.4141,6.4947
6.4141,6.4947
6.4141,6.4947
2.9259,3.0013
4.6278,4.6138
9.5993,9.3944
5.7568,5.6608
5.7568,5.6608
5.7568,5.6608
3.8275,2.9438
4.3474,4.3718
4.4932,5.9417
6.4328,6.5116
6.4328,6.5116
6.4328,6.5116
4.7922,4.9974
4.9552,4.9988
11.1731,11.222
7.3121,7.5153
7.3121,7.5153
27.2424,26.8621
4.3346,4.2459
4.3346,4.2459
10.2377,10.6739
3.3961,3.0653
3.3961,3.0653
6.0978,6.5659
7.9686,7.8895
7.9686,7.8895
7.9686,7.8895
7.1068,7.1735
7.1068,7.1735
7.1068,7.1735
2.8123,2.8358
4.7193,4.7117
8.7148,8.8458
3.3103,3.2196
3.2447,3.3127
7.8085,8.0746
7.0031,7.0621
7.0031,7.0621
7.0031,7.0621
4.4154,4.2941
4.4154,4.2941
20.6723,20.4259
3.5022,3.455
4.5668,4.5854
4.721,4.7244
3.1499,3.181
4.1636,4.1058
5.8593,5.8664
5.0188,4.9138
5.0188,4.9138
26.4556,26.7571
3.691,3.8307
3.691,3.8307
7.6563,7.3491
3.1833,4.3047
5.1937,4.4889
9.5727,8.4436
2.958,2.9681
4.6093,4.4729
5.3685,5.4848
12.732,6.2098
3.4204,8.1154
4.471,3.299
9.4402,6.5369
8.3839,14.1685
5.568,4.942
6.5965,6.629
6.5965,6.629
6.5965,6.629
3.9102,4.0692
15.5291,15.7032
10.908,10.6995
7.5609,7.6194
7.5609,7.6194
7.5609,7.6194
7.037,7.5869
3.5152,3.5534
6.2777,6.4191
18.6895,16.7001
15.6982,17.0824
7.7542,7.48
13.638,12.3314
4.3273,4.5225
4.8398,4.4468
10.5264,9.1883
3.2687,3.6149
5.5668,5.8888
8.4415,11.2717
8.4921,15.7525
6.0439,3.2308
7.1687,7.1258
10.1414,10.0879
10.1412,10.0888
4.6407,4.644
5.0126,5.2571
7.5847,7.5504
3.9458,3.6547
4.801,5.1779
10.3596,10.937
5.8461,5.9618
8.6646,8.6119
2.9424,2.9184
7.7794,7.8087
7.7794,7.8087
7.7794,7.8087
6.2117,6.306
6.2117,6.306
6.2117,6.306
2.81,2.7953
4.6678,4.6307
9.2159,9.2119
3.9638,3.4382
6.9281,6.2896
7.4217,8.7153
3.9754,3.9424
3.9754,3.9424
10.6908,10.9466
8.3628,8.4649
4.2568,4.2142
10.489,10.647
4.1199,4.1874
3.6493,3.7244
10.6189,10.2866
3.4026,2.6826
4.1258,4.1493
4.3825,5.5376
4.7676,4.9682
3.3881,3.5128
17.4868,15.5412
8.2095,8.1901
8.2095,8.1901
8.2095,8.1901
6.2523,6.2813
9.299,9.583
3.1685,3.0347
2.7561,2.9445
2.7561,2.9445
5.0805,4.5346
6.838,6.8111
6.838,6.8111
6.838,6.8111
4.164,4.0185
4.164,4.0185
5.717,5.9732
6.5238,6.5099
6.5238,6.5099
6.5238,6.5099
5.4535,6.6594
5.6201,6.8061
3.6492,3.3448
5.2235,5.2249
5.2235,5.2249
3.679,3.7047
4.0586,3.6598
4.0586,3.6598
31.3752,46.2651
6.6225,6.591
6.6225,6.591
6.6225,6.591
3.1776,3.1424
3.7654,4.067
4.3056,4.2825
2.844,3.6616
3.7694,3.946
5.2158,3.871
3.5168,4.5924
3.5168,4.5924
10.5659,6.4541
3.91,4.0642
4.1288,4.1396
5.6073,5.8841
6.5249,6.5265
6.5249,6.5265
6.5249,6.5265
5.7874,7.895
6.4997,4.0408
3.7516,5.0244
3.0064,2.9932
4.3164,4.3269
5.6734,5.5815
6.013,5.9885
6.013,5.9885
6.013,5.9885
6.0672,6.1199
6.0672,6.1199
6.0672,6.1199
5.807,5.7742
5.807,5.7742
5.807,5.7742
3.0043,2.985
4.4034,4.3532
5.0446,5.0652
3.4601,3.6137
3.4601,3.6137
7.1222,6.8925
7.3007,6.8028
7.3007,6.8028
7.3007,6.8028
3.9605,3.9399
3.9605,3.9399
4.5766,5.3607
2.91,2.9916
3.727,4.392
5.4953,4.5973
18.7089,10.3197
4.6008,11.7472
19.278,14.4682
8.652,8.6977
8.652,8.6977
8.652,8.6977
7.4238,7.4443
7.4238,7.4443
7.4238,7.4443
9.1863,8.9722
3.0287,2.9281
6.5175,6.4906
7.1594,7.0168
7.1594,7.0168
8.6816,11.2367
3.2211,3.2006
4.6512,4.624
9.2331,9.385
6.4227,6.433
6.4227,6.433
6.4227,6.433
4.1017,4.1003
4.1017,4.1003
4.477,4.5487
3.6965,3.8405
6.698,6.8356
5.9758,5.5499
12.5837,12.4456
12.5837,12.4456
12.5837,12.4456
2.8105,2.8929
4.3393,3.3453
4.7907,5.7478
4.355,4.3488
4.355,4.3488
39.9024,43.9916
3.1374,3.1587
3.1374,3.1587
9.2507,9.1041
7.0521,7.2016
7.0521,7.2016
7.0521,7.2016
3.0576,3.9516
3.3296,4.0811
6.2606,4.0821
7.809,7.8542
7.809,7.8542
7.809,7.8542
3.6928,3.7353
3.6928,3.7353
7.9324,8.6291
6.2864,6.2568
6.2864,6.2568
6.2864,6.2568
3.1317,4.1911
3.1317,4.1911
6.7264,3.4971
7.1113,7.1283
7.1113,7.1283
7.1113,7.1283
3.5192,3.7112
5.0576,4.7857
7.6182,7.1888
6.0777,6.074
6.0777,6.074
6.0777,6.074
2.8903,2.8821
2.8903,2.8821
5.7237,5.9086
2.8711,2.8381
5.2288,5.2624
14.0612,14.6472
6.4163,6.3866
6.4163,6.3866
6.4163,6.3866
5.7898,5.706
